137	4727
137	4897
137	4992
138	22
138	63
138	113
138	453
138	2973
138	3022
138	3132
138	3468
138	4498
139	1569
139	1697
139	2106
139	2362
139	3569
139	3881
139	4233
139	4275
139	4280
139	4941
140	381
140	856
140	2623
140	3355
140	3426
140	3641
140	3866
140	4065
140	4928
140	4935
141	149
141	888
141	905
141	934
141	1935
141	1949
141	2921
141	3683
141	3929
141	4739
142	591
142	3064
142	3296
142	4436
142	4664
142	4821
142	4834
142	4842
142	4969
142	4981
143	1254
143	1804
143	2327
143	2697
143	3601
143	3920
143	4415
143	4555
143	4728
143	4801
144	2002
144	2484
144	2571
144	2894
144	3210
144	4019
144	4334
144	4638
144	4753
144	4770
145	1391
145	2065
145	3347
145	4187
145	4274
145	4570
145	4783
145	4874
145	4902
145	4929
146	526
146	959
146	1448
146	2694
146	3020
146	3795
146	4017
146	4265
146	4591
146	4894
147	243
147	2915
147	3660
147	4059
147	4079
147	4613
147	4733
147	4832
147	4877
147	4919
148	746
148	776
148	1532
148	2124
148	2183
148	2204
148	2464
148	2578
148	2824
148	2908
149	141
149	261
149	1077
149	1935
149	2921
149	3683
149	3929
149	4159
149	4739
149	4895
150	2342
150	3211
150	3248
150	3365
150	3750
150	3809
150	3841
150	3887
150	4069
150	4529
151	725
151	1246
151	2971
151	3762
151	3948
151	4256
151	4369
151	4668
151	4813
151	4916
152	1037
152	2361
152	2534
152	3020
152	3554
152	3830
152	4295
152	4506
152	4788
152	4813
153	454
153	1419
153	1563
153	1620
153	2103
153	2461
153	2594
153	2612
153	2857
153	4415
154	897
154	2373
154	2411
154	3177
154	3378
154	3768
154	3778
154	4049
154	4327
154	4639
155	975
155	2561
155	2882
155	3532
155	4141
155	4479
155	4529
155	4558
155	4819
155	4830
156	173
156	1489
156	1737
156	2333
156	3253
156	3536
156	4131
156	4209
156	4569
156	4630
157	2087
157	3208
157	3602
157	3687
157	3698
157	3890
157	4109
157	4165
157	4626
157	4920
158	562
158	2356
158	2943
158	3511
158	3519
158	4291
158	4326
158	4376
158	4625
158	4629
159	2328
159	2376
159	2473
159	4130
159	4145
159	4322
159	4577
159	4705
159	4776
159	4858
160	682
160	892
160	1081
160	1145
160	1425
160	1496
160	2465
160	2694
160	4413
160	4591
161	2685
161	2899
161	3342
161	3929
161	3970
161	4283
161	4401
161	4488
161	4815
161	4847
162	2009
162	2078
162	2115
162	2420
162	2915
162	3090
162	3451
162	4613
162	4832
162	4919
163	223
163	638
163	1449
163	2018
163	2184
163	3325
163	3744
163	3961
163	4278
163	4330
164	1622
164	2811
164	2845
164	3245
164	3330
164	3854
164	3900
164	3945
164	4358
164	4854
165	195
165	344
165	624
165	1218
165	1581
165	1670
165	2942
165	3319
165	4325
165	4432
166	430
166	1543
166	1557
166	3217
166	3368
166	3850
166	4419
166	4428
166	4869
166	4884
167	67
167	121
167	242
167	391
167	574
167	846
167	1508
167	1761
167	2732
167	4264
168	135
168	393
168	923
168	3181
168	3192
168	3350
168	4038
168	4189
168	4312
168	4618
169	855
169	3226
169	3244
169	3622
169	3940
169	4009
169	4019
169	4072
169	4162
169	4692
170	1411
170	1997
170	2486
170	2654
170	2973
170	3592
170	3863
170	4185
170	4360
170	4377
171	305
171	867
171	1056
171	1824
171	2555
171	4115
171	4220
171	4450
171	4752
171	4803
172	89
172	351
172	421
172	490
172	2276
172	2468
172	2681
172	2733
172	3832
172	4931
173	156
173	1489
173	1512
173	1737
173	3253
173	3536
173	4131
173	4209
173	4569
174	1996
174	2256
174	2676
174	2986
174	3027
174	3091
174	4059
174	4174
174	4425
174	4440
175	1754
175	2403
175	2751
175	3303
175	3398
175	3444
175	3527
175	3625
175	3823
175	4995
176	2643
176	3543
176	4007
176	4094
176	4207
176	4371
176	4689
176	4699
176	4804
176	4840
177	743
177	851
177	1230
177	2044
177	2879
177	3485
177	3747
177	4176
177	4553
177	4641
178	926
178	956
178	1130
178	1168
178	1410
178	2190
178	2569
178	3492
178	4833
178	4997
179	744
179	2120
179	2529
179	3062
179	3399
179	3528
179	4200
179	4284
179	4374
179	4922
180	1836
180	3991
180	4418
180	4527
180	4587
180	4755
180	4822
180	4918
180	4951
180	4978
181	1771
181	1853
181	1885
181	2215
181	2638
181	2902
181	3218
181	4278
181	4646
181	4740
182	308
182	1955
182	3795
182	3865
182	3918
182	4017
182	4191
182	4265
182	4882
182	4970
183	3054
183	3307
183	3569
183	3943
183	4018
183	4510
183	4633
183	4796
183	4916
183	4944
184	60
184	528
184	2100
184	3330
184	3339
184	3491
184	3738
184	4196
184	4492
184	4653
185	2607
185	3211
185	3365
185	3546
185	3750
185	3887
185	4069
185	4202
185	4529
185	4559
186	2696
186	3904
186	3977
186	4349
186	4523
186	4749
186	4802
186	4895
186	4916
186	4939
187	246
187	1311
187	3898
187	4312
187	4524
187	4535
187	4703
187	4731
187	4937
187	4952
188	1134
188	2289
188	3520
188	3900
188	4318
188	4699
188	4736
188	4804
188	4838
188	4966
189	81
189	235
189	1152
189	1812
189	2851
189	3109
189	3431
189	3716
189	4014
189	4712
190	1546
190	2083
190	2673
190	3134
190	3145
190	3286
190	4588
190	4810
190	4827
190	4869
191	1802
191	2536
191	3686
191	4223
191	4497
191	4500
191	4538
191	4807
191	4946
191	5000
192	561
192	776
192	2204
192	2464
192	2578
192	3199
192	3371
192	3407
192	3745
192	4040
193	1387
193	2140
193	4108
193	4387
193	4530
193	4602
193	4657
193	4725
193	4939
193	4962
194	2156
194	3171
194	3380
194	3918
194	4048
194	4112
194	4191
194	4265
194	4321
194	4882
195	165
195	624
195	735
195	741
195	1218
195	1670
195	2942
195	3319
195	4325
195	4432
196	478
196	533
196	1030
196	1412
196	1565
196	3088
196	3191
196	4011
196	4439
196	4977
197	1841
197	2046
197	2930
197	3017
197	3580
197	3783
197	4225
197	4645
197	4911
197	4938
198	745
198	1099
198	3829
198	3920
198	4415
198	4555
198	4687
198	4728
198	4791
198	4801
199	246
199	1468
199	1713
199	1766
199	4133
199	4318
199	4527
199	4537
199	4662
199	4978
200	1288
200	2476
200	2886
200	3420
200	3729
200	3734
200	3744
200	4037
200	4836
200	4929
201	1531
201	2398
201	2861
201	3675
201	3749
201	4301
201	4443
201	4757
201	4975
201	4982
202	760
202	1886
202	2614
202	2906
202	3247
202	3833
202	4264
202	4396
202	4608
202	4657
203	1758
203	2283
203	3023
203	3831
203	4248
203	4584
203	4675
203	4800
203	4823
203	4959
204	280
204	992
204	2166
204	2191
204	2359
204	2424
204	2618
204	2815
204	4764
204	4905
205	1982
205	2268
205	2934
205	2972
205	3170
205	3222
205	4549
205	4659
205	4850
205	4993
206	338
206	2398
206	3617
206	3675
206	3806
206	3815
206	4456
206	4686
206	4982
207	48
207	1189
207	1724
207	1889
207	1950
207	1969
207	4208
207	4391
207	4469
207	4998
208	505
208	2259
208	2996
208	3324
208	3462
208	3810
208	3990
208	4201
208	4562
208	4748
209	210
209	555
209	620
209	1670
209	1989
209	2071
209	3608
209	4393
209	4960
209	4999
210	209
210	555
210	620
210	823
210	1817
210	1989
210	3608
210	4393
210	4942
210	4960
211	282
211	366
211	1047
211	1216
211	2850
211	3421
211	3529
211	3655
211	3883
211	4438
212	577
212	1907
212	2627
212	3108
212	3443
212	3454
212	3917
212	4186
212	4236
212	4902
213	3556
213	3703
213	3910
213	4422
213	4468
213	4477
213	4605
213	4677
213	4735
213	4832
214	1156
214	1589
214	2470
214	2739
214	2964
214	3176
214	3630
214	4384
214	4426
214	4544
215	3081
215	3953
215	4139
215	4195
215	4339
215	4530
215	4657
215	4721
215	4725
215	4846
216	611
216	2821
216	3371
216	3745
216	3802
216	4315
216	4345
216	4435
216	4882
216	4961
217	223
217	966
217	989
217	1102
217	1367
217	1452
217	2012
217	2220
217	3063
217	4883
218	42
218	67
218	236
218	285
218	1402
218	1957
218	2230
218	3284
218	3772
218	4596
219	12
219	718
219	2725
219	2880
219	3549
219	3688
219	3889
219	4407
219	4880
219	4940
220	3273
220	3861
220	3998
220	4451
220	4608
220	4671
220	4680
220	4726
220	4775
220	4969
221	998
221	1221
221	1936
221	3368
221	4023
221	4138
221	4366
221	4656
221	4782
221	4916
222	546
222	763
222	2626
222	2651
222	4323
222	4593
222	4791
222	4837
222	4856
222	4885
223	163
223	217
223	902
223	966
223	989
223	1102
223	2012
223	2220
223	3063
223	4883
224	96
224	1014
224	2568
224	3727
224	4081
224	4423
224	4751
224	4783
224	4874
224	4916
225	1750
225	2734
225	3736
225	4099
225	4299
225	4379
225	4599
225	4619
225	4744
225	4979
226	717
226	2615
226	3264
226	3301
226	3512
226	4560
226	4584
226	4610
226	4754
226	4986
227	758
227	1817
227	1989
227	3304
227	4115
227	4220
227	4393
227	4752
227	4858
227	4960
228	2411
228	3002
228	3077
228	3177
228	3378
228	3649
228	3741
228	4271
228	4576
228	4860
229	2146
229	2585
229	2760
229	3756
229	4157
229	4240
229	4247
229	4531
229	4814
229	4833
230	758
230	1586
230	1905
230	2741
230	2946
230	3107
230	3440
230	3477
230	4122
230	4308
231	621
231	1868
231	4130
231	4145
231	4322
231	4577
231	4818
232	414
232	851
232	1230
232	2879
232	3799
232	4061
232	4176
232	4390
232	4553
232	4641
233	1737
233	2155
233	3238
233	3762
233	3948
233	4080
233	4351
233	4668
233	4802
233	4916
234	451
234	558
234	2676
234	2968
234	3307
234	4360
234	4377
234	4425
234	4555
234	4859
235	81
235	189
235	270
235	373
235	625
235	888
235	2119
235	3109
235	3716
235	3895
236	42
236	67
236	218
236	285
236	2230
236	3284
236	3772
236	4736
237	338
237	345
237	398
237	2991
237	3016
237	3037
237	3069
237	4447
237	4476
237	4725
238	1051
238	1155
238	3192
238	3269
238	3508
238	3735
238	4166
238	4219
238	4913
238	4989
239	1706
239	1846
239	2258
239	3373
239	4147
239	4180
239	4496
239	4603
239	4714
239	4835
240	1586
240	2946
240	2956
240	3477
240	3503
240	3770
240	4269
240	4305
240	4308
240	4789
241	654
241	2008
241	2568
241	3727
241	3856
241	4049
241	4339
241	4556
241	4607
241	4748
242	167
242	391
242	724
242	846
242	1283
242	1761
242	2006
242	2732
242	4264
242	4758
243	147
243	514
243	1810
243	2673
243	2966
243	3134
243	3323
243	3653
243	4350
243	4827
244	1275
244	1593
244	2501
244	2507
244	2771
244	2855
244	4099
244	4147
244	4621
244	4940
245	752
245	1020
245	3594
245	3602
245	3803
245	4165
245	4351
245	4816
245	4917
245	4920
246	187
246	199
246	2330
246	4364
246	4463
246	4481
246	4527
246	4755
246	4978
246	4984
247	1267
247	1818
247	1988
247	2219
247	2939
247	3509
247	4341
247	4419
247	4595
247	4797
248	112
248	383
248	3529
248	3689
248	4088
248	4682
248	4907
249	254
249	723
249	913
249	1410
249	2636
249	2736
249	2764
249	3223
249	4493
249	4512
250	97
250	344
250	2632
250	3035
250	3116
250	3621
250	3997
250	4297
250	4347
250	4925
251	433
251	1474
251	2326
251	3556
251	3910
251	4148
251	4398
251	4656
251	4694
251	4832
252	1515
252	2535
252	2989
252	3872
252	3877
252	3969
252	4094
252	4546
252	4772
252	4856
253	132
253	895
253	1280
253	1815
253	2381
253	3431
253	3911
253	3923
253	4373
254	249
254	388
254	913
254	1017
254	1075
254	2736
254	3036
254	3219
254	4493
254	4512
255	266
255	274
255	454
255	471
255	1414
255	2192
255	2565
255	3129
255	3242
255	4809
256	584
256	652
256	869
256	1309
256	1611
256	2406
256	2729
256	3912
256	4115
256	4427
257	1277
257	1421
257	1438
257	1829
257	2285
257	2459
257	4177
257	4292
257	4543
257	4920
258	356
258	510
258	1660
258	3139
258	3212
258	3424
258	3537
258	4198
258	4230
258	4864
259	1516
259	1864
259	2678
259	2940
259	3372
259	4239
259	4382
259	4561
259	4611
259	4809
260	2014
260	2754
260	2791
260	2969
260	3785
260	4108
260	4374
260	4532
260	4657
260	4907
261	149
261	1889
261	1949
261	2285
261	2921
261	4208
261	4391
261	4469
261	4739
261	4998
262	698
262	1266
262	1868
262	1903
262	2467
262	2604
262	2619
262	3921
262	4633
262	4816
263	431
263	927
263	2066
263	2068
263	2580
263	3083
263	3942
263	4253
263	4426
263	4911
264	2297
264	3737
264	4015
264	4095
264	4386
264	4409
264	4433
264	4792
264	4860
264	4949
265	1406
265	2175
265	2599
265	2652
265	2846
265	3861
265	3972
265	4425
265	4650
265	4781
266	255
266	274
266	454
266	471
266	1414
266	2192
266	2565
266	2840
266	3129
266	3242
267	1010
267	1051
267	1061
267	2090
267	2213
267	3192
267	3508
267	4166
267	4913
267	4963
268	86
268	371
268	1388
268	1715
268	1816
268	3357
268	3628
268	3952
268	4532
268	4550
269	501
269	552
269	949
269	1232
269	1529
269	1923
269	2431
269	3990
269	4507
269	4967
270	81
270	235
270	373
270	625
270	2119
270	2936
270	3109
270	3716
271	750
271	1358
271	2050
271	2788
271	3258
271	3289
271	3427
271	3456
271	3702
271	4816
272	1479
272	2436
272	2989
272	3123
272	3484
272	3668
272	3872
272	3886
272	4563
272	4790
273	3511
273	3600
273	3807
273	3809
273	3907
273	4368
273	4401
273	4508
273	4815
273	4861
274	255
274	266
274	454
274	471
274	2192
274	2565
274	3129
274	3242
274	3595
275	493
275	920
275	1072
275	2874
275	3145
275	3246
275	3852
275	4588
275	4810
275	4869
276	1682
276	3230
276	4295
276	4506
276	4544
276	4772
276	4788
276	4813
276	4892
277	2269
277	2387
277	3166
277	3287
277	4420
277	4609
277	4613
277	4759
277	4842
277	4956
278	3291
278	3947
278	4281
278	4385
278	4436
278	4465
278	4564
278	4598
278	4738
278	4998
279	78
279	951
279	1451
279	1669
279	1681
279	1700
279	1879
279	4106
279	4144
279	4610
280	204
280	439
280	618
280	2084
280	2359
280	2618
280	2815
280	3173
280	4471
280	4764
281	2385
281	2631
281	2647
281	3291
281	4417
281	4427
281	4465
281	4564
281	4985
281	4998
282	211
282	787
282	1047
282	2850
282	3421
282	3529
282	3655
282	3883
282	4339
282	4438
283	472
283	1345
283	1666
283	2054
283	2625
283	3071
283	3115
283	3271
283	3861
283	4257
284	95
284	529
284	771
284	1386
284	2053
284	3075
284	3670
284	3879
284	4060
285	42
285	67
285	218
285	236
285	1402
285	1634
285	1957
285	2230
285	3284
285	3772
286	2164
286	3217
286	3571
286	3637
286	3850
286	4195
286	4460
286	4687
286	4790
286	4869
287	784
287	1795
287	1840
287	2335
287	3360
287	3598
287	3763
287	3925
287	4547
287	4932
288	1348
288	2225
288	2817
288	4136
288	4456
288	4603
288	4632
288	4702
288	4769
288	4921
289	380
289	1380
289	1520
289	2384
289	3180
289	3416
289	4052
289	4654
289	4777
289	4952
290	2626
290	2633
290	2654
290	3711
290	3729
290	3951
290	4354
290	4670
290	4835
290	4885
291	1637
291	2051
291	2255
291	2317
291	3368
291	3592
